"GEO_ID","NAME","B25064_001E","B25064_001M",
"Geography","Geographic Area Name","Estimate!!Median gross rent","Margin of Error!!Median gross rent",
"1500000US060375737004","Block Group 4; Census Tract 5737; Los Angeles County; California","-","**",
"1500000US060375738001","Block Group 1; Census Tract 5738; Los Angeles County; California","2770","116",
"1500000US060375738002","Block Group 2; Census Tract 5738; Los Angeles County; California","2734","542",
"1500000US060375738003","Block Group 3; Census Tract 5738; Los Angeles County; California","-","**",
"1500000US060375738004","Block Group 4; Census Tract 5738; Los Angeles County; California","-","**",
"1500000US060375739021","Block Group 1; Census Tract 5739.02; Los Angeles County; California","1857","120",
"1500000US060375740001","Block Group 1; Census Tract 5740; Los Angeles County; California","-","**",
"1500000US060375740002","Block Group 2; Census Tract 5740; Los Angeles County; California","-","**",
"1500000US060375740003","Block Group 3; Census Tract 5740; Los Angeles County; California","-","**",
"1500000US060375740004","Block Group 4; Census Tract 5740; Los Angeles County; California","3350","1557",
"1500000US060375740005","Block Group 5; Census Tract 5740; Los Angeles County; California","2450","1802",
"1500000US060375741001","Block Group 1; Census Tract 5741; Los Angeles County; California","-","**",
"1500000US060375741002","Block Group 2; Census Tract 5741; Los Angeles County; California","-","**",
"1500000US060375741003","Block Group 3; Census Tract 5741; Los Angeles County; California","3315","255",
"1500000US060375741004","Block Group 4; Census Tract 5741; Los Angeles County; California","2850","148",
"1500000US060375741005","Block Group 5; Census Tract 5741; Los Angeles County; California","2707","128",
"1500000US060375742011","Block Group 1; Census Tract 5742.01; Los Angeles County; California","3321","2405",
"1500000US060375742012","Block Group 2; Census Tract 5742.01; Los Angeles County; California","2698","253",
"1500000US060375742013","Block Group 3; Census Tract 5742.01; Los Angeles County; California","3250","204",
"1500000US060375742021","Block Group 1; Census Tract 5742.02; Los Angeles County; California","1934","240",
"1500000US060375742022","Block Group 2; Census Tract 5742.02; Los Angeles County; California","1896","288",
"1500000US060375743001","Block Group 1; Census Tract 5743; Los Angeles County; California","-","**",
"1500000US060375743002","Block Group 2; Census Tract 5743; Los Angeles County; California","-","**",
"1500000US060375743003","Block Group 3; Census Tract 5743; Los Angeles County; California","2081","625",
"1500000US060375743004","Block Group 4; Census Tract 5743; Los Angeles County; California","-","**",
"1500000US060375743005","Block Group 5; Census Tract 5743; Los Angeles County; California","-","**",
"1500000US060375743006","Block Group 6; Census Tract 5743; Los Angeles County; California","-","**",
"1500000US060375744001","Block Group 1; Census Tract 5744; Los Angeles County; California","-","**",
"1500000US060375744002","Block Group 2; Census Tract 5744; Los Angeles County; California","2695","473",
"1500000US060375744003","Block Group 3; Census Tract 5744; Los Angeles County; California","-","**",
"1500000US060375744004","Block Group 4; Census Tract 5744; Los Angeles County; California","3,500+","***",
"1500000US060375744005","Block Group 5; Census Tract 5744; Los Angeles County; California","-","**",
"1500000US060375744006","Block Group 6; Census Tract 5744; Los Angeles County; California","-","**",
"1500000US060375745001","Block Group 1; Census Tract 5745; Los Angeles County; California","3099","1459",
"1500000US060375745002","Block Group 2; Census Tract 5745; Los Angeles County; California","3073","1215",
"1500000US060375745003","Block Group 3; Census Tract 5745; Los Angeles County; California","-","**",
"1500000US060375745004","Block Group 4; Census Tract 5745; Los Angeles County; California","3121","766",
"1500000US060375746021","Block Group 1; Census Tract 5746.02; Los Angeles County; California","2880","364",
"1500000US060375748001","Block Group 1; Census Tract 5748; Los Angeles County; California","1692","745",
"1500000US060375748002","Block Group 2; Census Tract 5748; Los Angeles County; California","1626","109",
"1500000US060375748003","Block Group 3; Census Tract 5748; Los Angeles County; California","1490","172",
"1500000US060375749011","Block Group 1; Census Tract 5749.01; Los Angeles County; California","2739","46",
"1500000US060375749012","Block Group 2; Census Tract 5749.01; Los Angeles County; California","1710","215",
"1500000US060375749013","Block Group 3; Census Tract 5749.01; Los Angeles County; California","2545","1593",
"1500000US060375749014","Block Group 4; Census Tract 5749.01; Los Angeles County; California","1211","160",
"1500000US060375749021","Block Group 1; Census Tract 5749.02; Los Angeles County; California","2356","594",
"1500000US060375749022","Block Group 2; Census Tract 5749.02; Los Angeles County; California","2704","139",
"1500000US060375749023","Block Group 3; Census Tract 5749.02; Los Angeles County; California","1816","83",
"1500000US060375750011","Block Group 1; Census Tract 5750.01; Los Angeles County; California","2096","727",
"1500000US060375750012","Block Group 2; Census Tract 5750.01; Los Angeles County; California","2260","102",
"1500000US060375750021","Block Group 1; Census Tract 5750.02; Los Angeles County; California","2268","191",
"1500000US060375750022","Block Group 2; Census Tract 5750.02; Los Angeles County; California","1812","169",
"1500000US060375750023","Block Group 3; Census Tract 5750.02; Los Angeles County; California","1860","285",
"1500000US060375751011","Block Group 1; Census Tract 5751.01; Los Angeles County; California","1529","149",
"1500000US060375751012","Block Group 2; Census Tract 5751.01; Los Angeles County; California","1732","146",
"1500000US060375751021","Block Group 1; Census Tract 5751.02; Los Angeles County; California","1523","390",
"1500000US060375751022","Block Group 2; Census Tract 5751.02; Los Angeles County; California","1709","122",
"1500000US060375751031","Block Group 1; Census Tract 5751.03; Los Angeles County; California","1585","192",
"1500000US060375751032","Block Group 2; Census Tract 5751.03; Los Angeles County; California","1767","264",
"1500000US060375751033","Block Group 3; Census Tract 5751.03; Los Angeles County; California","1728","105",
"1500000US060375752011","Block Group 1; Census Tract 5752.01; Los Angeles County; California","1737","134",
"1500000US060375752012","Block Group 2; Census Tract 5752.01; Los Angeles County; California","1587","194",
"1500000US060375752013","Block Group 3; Census Tract 5752.01; Los Angeles County; California","1395","192",
"1500000US060375752021","Block Group 1; Census Tract 5752.02; Los Angeles County; California","1595","218",
"1500000US060375752022","Block Group 2; Census Tract 5752.02; Los Angeles County; California","1208","109",
"1500000US060375752023","Block Group 3; Census Tract 5752.02; Los Angeles County; California","1500","271",
"1500000US060375753001","Block Group 1; Census Tract 5753; Los Angeles County; California","1492","413",
"1500000US060375753002","Block Group 2; Census Tract 5753; Los Angeles County; California","1176","109",
"1500000US060375753003","Block Group 3; Census Tract 5753; Los Angeles County; California","1351","321",
"1500000US060375754011","Block Group 1; Census Tract 5754.01; Los Angeles County; California","-","**",
"1500000US060375754012","Block Group 2; Census Tract 5754.01; Los Angeles County; California","1345","206",
"1500000US060375754013","Block Group 3; Census Tract 5754.01; Los Angeles County; California","1394","128",
"1500000US060375754021","Block Group 1; Census Tract 5754.02; Los Angeles County; California","1446","72",
"1500000US060375754022","Block Group 2; Census Tract 5754.02; Los Angeles County; California","1375","90",
"1500000US060375758011","Block Group 1; Census Tract 5758.01; Los Angeles County; California","1507","188",
"1500000US060375758012","Block Group 2; Census Tract 5758.01; Los Angeles County; California","1519","226",
"1500000US060375758021","Block Group 1; Census Tract 5758.02; Los Angeles County; California","1370","49",
"1500000US060375758022","Block Group 2; Census Tract 5758.02; Los Angeles County; California","1492","186",
"1500000US060375758031","Block Group 1; Census Tract 5758.03; Los Angeles County; California","888","775",
"1500000US060375758032","Block Group 2; Census Tract 5758.03; Los Angeles County; California","1091","502",
"1500000US060375759011","Block Group 1; Census Tract 5759.01; Los Angeles County; California","1235","591",
"1500000US060375759012","Block Group 2; Census Tract 5759.01; Los Angeles County; California","2012","525",
"1500000US060375759013","Block Group 3; Census Tract 5759.01; Los Angeles County; California","1185","407",
"1500000US060375759014","Block Group 4; Census Tract 5759.01; Los Angeles County; California","1817","667",
"1500000US060375759021","Block Group 1; Census Tract 5759.02; Los Angeles County; California","2236","262",
"1500000US060375759022","Block Group 2; Census Tract 5759.02; Los Angeles County; California","1539","191",
"1500000US060375759023","Block Group 3; Census Tract 5759.02; Los Angeles County; California","1307","180",
"1500000US060375760011","Block Group 1; Census Tract 5760.01; Los Angeles County; California","2845","141",
"1500000US060375760012","Block Group 2; Census Tract 5760.01; Los Angeles County; California","3019","457",
"1500000US060375760013","Block Group 3; Census Tract 5760.01; Los Angeles County; California","1963","335",
"1500000US060375762001","Block Group 1; Census Tract 5762; Los Angeles County; California","1168","127",
"1500000US060375762002","Block Group 2; Census Tract 5762; Los Angeles County; California","1313","241",
"1500000US060375762003","Block Group 3; Census Tract 5762; Los Angeles County; California","1148","401",
"1500000US060375762004","Block Group 4; Census Tract 5762; Los Angeles County; California","1886","288",
"1500000US060375762005","Block Group 5; Census Tract 5762; Los Angeles County; California","2172","230",
"1500000US060375763011","Block Group 1; Census Tract 5763.01; Los Angeles County; California","1643","161",
"1500000US060375763012","Block Group 2; Census Tract 5763.01; Los Angeles County; California","1957","304",
"1500000US060375763013","Block Group 3; Census Tract 5763.01; Los Angeles County; California","1610","120",
"1500000US060375763014","Block Group 4; Census Tract 5763.01; Los Angeles County; California","1226","155",
"1500000US060375763021","Block Group 1; Census Tract 5763.02; Los Angeles County; California","1672","283",
"1500000US060375763022","Block Group 2; Census Tract 5763.02; Los Angeles County; California","1374","85",
"1500000US060375763023","Block Group 3; Census Tract 5763.02; Los Angeles County; California","1405","270",
"1500000US060375764011","Block Group 1; Census Tract 5764.01; Los Angeles County; California","1689","189",
